_id,pubchem_cid,pubchem_sid,inchikey,generic_name,trade_name,orphan_designation,umls,parsed_text,designated_date,designation_status,approval_status,approved_labeled_indication,marketing_approval_date,exclusivity_end_date,exclusivity_protected_indication,sponsor
UMLS:C0456889,,178103378,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C1332182,,178103378,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0020981,,135300399,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0023493,,135300399,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0079774,,135300399,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0456889,,135300399,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C1332182,,135300399,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0020981,,131277422,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0023493,,131277422,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0079774,,131277422,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0456889,,131277422,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C1332182,,131277422,,brentuximab vedotin,Adcetris,"Treatment of peripheral T-cell lymphoma, including anaplastic large cell lymphoma, peripheral T-cell lymphoma not otherwise specified, angioimmunoblastic T-cell lymphoma, adult T-cell leukemia/lymphoma, enteropathy-associated T-cell lymphoma, and extranod","C0020981,C0023493,C0079774,C0456889,C1332182","Angioimmunoblastic T-cell lymphoma , adult T-cell leukemia/lymphoma , Peripheral T-Cell Lymphoma , Enteropathy-Associated T-Cell Lymphoma , Anaplastic Large Cell Lymphoma",10/23/2008,Designated/Approved,,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone", 11/16/2018 , 11/16/2025 ,"ADCETRIS is indicated for the treatment of adult patients with previously untreated sALCL or other CD30-expressing PTCL, including angioimmunoblastic T-cell lymphoma and PTCL not otherwise specified, in combination with cyclophosphamide, doxorubicin, and prednisone",Seagen Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States
UMLS:C0039106,,404772524,,Cabiralizumab,,Treatment of pigmented villonodular synovitis and tenosynovial giant cell tumor,"C0039106,C1318543","Pigmented villonodular synovitis , Tenosynovial Giant Cell Tumor",01/11/2016,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Five Prime Therapeutics, Inc.|111 Oyster Point Boulevard|South San Francisco|California|94080|United States"
UMLS:C1318543,,404772524,,Cabiralizumab,,Treatment of pigmented villonodular synovitis and tenosynovial giant cell tumor,"C0039106,C1318543","Pigmented villonodular synovitis , Tenosynovial Giant Cell Tumor",01/11/2016,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Five Prime Therapeutics, Inc.|111 Oyster Point Boulevard|South San Francisco|California|94080|United States"
