_id,compound_id,inchl_key,generic_name,trade_name,orphan_designation,umls_id,parsed_text,designated_date,designation_status,approval_status,approved_labeled_indication,marketing_approval_date,exclusivity_end_date,exclusivity_protected_indication
FIHJKUPKCHIPAT-RUYKMDFCSA-N,49769200,FIHJKUPKCHIPAT-RUYKMDFCSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-MFMTXCBGSA-N,146160078,FIHJKUPKCHIPAT-MFMTXCBGSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-RVBFJZMGSA-N,129317578,FIHJKUPKCHIPAT-RVBFJZMGSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-DRVUCALVSA-N,126963478,FIHJKUPKCHIPAT-DRVUCALVSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-AXFKQHSWSA-N,9821433,FIHJKUPKCHIPAT-AXFKQHSWSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-OQYNCAMDSA-N,53486426,FIHJKUPKCHIPAT-OQYNCAMDSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-RLQWWVEOSA-N,16394563,FIHJKUPKCHIPAT-RLQWWVEOSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-UHFFFAOYSA-N,105031,FIHJKUPKCHIPAT-UHFFFAOYSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-HXMLZIBGSA-N,156252,FIHJKUPKCHIPAT-HXMLZIBGSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-JQXDXKTESA-N,5464098,FIHJKUPKCHIPAT-JQXDXKTESA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-NKHDUEHSSA-N,65664,FIHJKUPKCHIPAT-NKHDUEHSSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-AHIGJZGOSA-N,6917864,FIHJKUPKCHIPAT-AHIGJZGOSA-N,artesunate,,Immediate treatment of malaria,C0024530,Malaria,3/28/06,Designated/Approved,,Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen., 05/26/2020 , 05/26/2027 ,For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.
FIHJKUPKCHIPAT-PNDUOAGUSA-N,129009911,FIHJKUPKCHIPAT-PNDUOAGUSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-XIIQFBLFSA-N,91746179,FIHJKUPKCHIPAT-XIIQFBLFSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-WNZKYHKJSA-N,60196289,FIHJKUPKCHIPAT-WNZKYHKJSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RUYKMDFCSA-N,49769200,FIHJKUPKCHIPAT-RUYKMDFCSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-MFMTXCBGSA-N,146160078,FIHJKUPKCHIPAT-MFMTXCBGSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RVBFJZMGSA-N,129317578,FIHJKUPKCHIPAT-RVBFJZMGSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-DRVUCALVSA-N,126963478,FIHJKUPKCHIPAT-DRVUCALVSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-AXFKQHSWSA-N,9821433,FIHJKUPKCHIPAT-AXFKQHSWSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-OQYNCAMDSA-N,53486426,FIHJKUPKCHIPAT-OQYNCAMDSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RLQWWVEOSA-N,16394563,FIHJKUPKCHIPAT-RLQWWVEOSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-UHFFFAOYSA-N,105031,FIHJKUPKCHIPAT-UHFFFAOYSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-HXMLZIBGSA-N,156252,FIHJKUPKCHIPAT-HXMLZIBGSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-JQXDXKTESA-N,5464098,FIHJKUPKCHIPAT-JQXDXKTESA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-NKHDUEHSSA-N,65664,FIHJKUPKCHIPAT-NKHDUEHSSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-AHIGJZGOSA-N,6917864,FIHJKUPKCHIPAT-AHIGJZGOSA-N,artesunate,,Treatment of malaria,C0024530,Malaria,7/22/19,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-PNDUOAGUSA-N,129009911,FIHJKUPKCHIPAT-PNDUOAGUSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-XIIQFBLFSA-N,91746179,FIHJKUPKCHIPAT-XIIQFBLFSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-WNZKYHKJSA-N,60196289,FIHJKUPKCHIPAT-WNZKYHKJSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RUYKMDFCSA-N,49769200,FIHJKUPKCHIPAT-RUYKMDFCSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-MFMTXCBGSA-N,146160078,FIHJKUPKCHIPAT-MFMTXCBGSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RVBFJZMGSA-N,129317578,FIHJKUPKCHIPAT-RVBFJZMGSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-DRVUCALVSA-N,126963478,FIHJKUPKCHIPAT-DRVUCALVSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-AXFKQHSWSA-N,9821433,FIHJKUPKCHIPAT-AXFKQHSWSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-OQYNCAMDSA-N,53486426,FIHJKUPKCHIPAT-OQYNCAMDSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RLQWWVEOSA-N,16394563,FIHJKUPKCHIPAT-RLQWWVEOSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-UHFFFAOYSA-N,105031,FIHJKUPKCHIPAT-UHFFFAOYSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-HXMLZIBGSA-N,156252,FIHJKUPKCHIPAT-HXMLZIBGSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-JQXDXKTESA-N,5464098,FIHJKUPKCHIPAT-JQXDXKTESA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-NKHDUEHSSA-N,65664,FIHJKUPKCHIPAT-NKHDUEHSSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-AHIGJZGOSA-N,6917864,FIHJKUPKCHIPAT-AHIGJZGOSA-N,Artesunate,,Treatment of malaria,C0024530,Malaria,9/5/17,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-PNDUOAGUSA-N,129009911,FIHJKUPKCHIPAT-PNDUOAGUSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-XIIQFBLFSA-N,91746179,FIHJKUPKCHIPAT-XIIQFBLFSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-WNZKYHKJSA-N,60196289,FIHJKUPKCHIPAT-WNZKYHKJSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RUYKMDFCSA-N,49769200,FIHJKUPKCHIPAT-RUYKMDFCSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-MFMTXCBGSA-N,146160078,FIHJKUPKCHIPAT-MFMTXCBGSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RVBFJZMGSA-N,129317578,FIHJKUPKCHIPAT-RVBFJZMGSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-DRVUCALVSA-N,126963478,FIHJKUPKCHIPAT-DRVUCALVSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-AXFKQHSWSA-N,9821433,FIHJKUPKCHIPAT-AXFKQHSWSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-OQYNCAMDSA-N,53486426,FIHJKUPKCHIPAT-OQYNCAMDSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-RLQWWVEOSA-N,16394563,FIHJKUPKCHIPAT-RLQWWVEOSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-UHFFFAOYSA-N,105031,FIHJKUPKCHIPAT-UHFFFAOYSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-HXMLZIBGSA-N,156252,FIHJKUPKCHIPAT-HXMLZIBGSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-JQXDXKTESA-N,5464098,FIHJKUPKCHIPAT-JQXDXKTESA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-NKHDUEHSSA-N,65664,FIHJKUPKCHIPAT-NKHDUEHSSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
FIHJKUPKCHIPAT-AHIGJZGOSA-N,6917864,FIHJKUPKCHIPAT-AHIGJZGOSA-N,Artesunate,,Treatment of malaria.,C0024530,Malaria,7/19/99,Designated,Not FDA Approved for Orphan Indication,,,,
VOVZXURTCKPRDQ-CQSZACIVSA-N,72165228,VOVZXURTCKPRDQ-CQSZACIVSA-N,asciminib,,Treatment of chronic myelogenous leukemia,C0023473,Chronic myelogenous leukemia,2/27/17,Designated,Not FDA Approved for Orphan Indication,,,,
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,54670067,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,ascorbic acid,,Treatment of cystic fibrosis,C0010674,Cystic Fibrosis,7/30/18,Designated,Not FDA Approved for Orphan Indication,,,,
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,54670067,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,ascorbic acid,Ascor,Treatment of scurvy,C0036474,Scurvy,8/31/07,Designated/Approved,,"for the treatment of scurvy in adult and pediatric patients age 5 months and older for whom oral administrtaion is not possible, insufficient or contraindicated", 10/02/2017 , 10/02/2024 ,"for the treatment of scurvy in adult and pediatric patients age 5 months and older for whom oral administrtaion is not possible, insufficient or contraindicated"
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,2244,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,aspirin,,Treatment of Kawasaki Disease,C0026691,Kawasaki Disease,9/18/20,Designated,Not FDA Approved for Orphan Indication,,,,
OOUGLTULBSNHNF-UHFFFAOYSA-N,11219835,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren,,Treatment of spinal muscular atrophy,C0026847,Spinal Muscular Atrophy,3/10/08,Designated,Not FDA Approved for Orphan Indication,,,,
OOUGLTULBSNHNF-UHFFFAOYSA-N,11219835,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren,,Treatment of aniridia,C0003076,Aniridia,9/1/15,Designated,Not FDA Approved for Orphan Indication,,,,
OOUGLTULBSNHNF-UHFFFAOYSA-N,11219835,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren,,Treatment of mucopolysaccharidosis type I,C0023786,Mucopolysaccharidosis Type I,12/10/14,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
OOUGLTULBSNHNF-UHFFFAOYSA-N,11219835,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren,,Treatment of Muscular Dystrophy resulting from premature stop mutations in the dystrohin gene,C0026850,Muscular Dystrophy,1/10/05,Designated,Not FDA Approved for Orphan Indication,,,,
OOUGLTULBSNHNF-UHFFFAOYSA-N,11219835,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren,,For use in the treatment of cystic fibrosis resulting fron a nonsense (premature stopcodon) mutation in the cystic bibrosis transmembrane conductance regulatory gene,C0010674,Cystic Fibrosis,9/1/04,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
LUCXVPAZUDVVBT-UNTBIKODSA-N,54840,LUCXVPAZUDVVBT-UNTBIKODSA-N,Atomoxetine hydrochloride,,Treatment of Tourette's Syndrome,C0040517,Tourette's Syndrome,8/26/03,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,BSJMWHQBCZFXBR-UHFFFAOYSA-N,Atovaquone,Mepron,Treatment of AIDS associated Pneumocystis Carinii Pneumonia.,"C0001175,C1535939","AIDS , Pneumocystis carinii Pneumonia",9/10/90,Designated/Approved,,For the acute oral treatment of mild to moderate Pneumocystis carinii pneumonia in patients who are intolerant to trimethoprim-sulfamethoxazole., 11/25/1992 , 11/25/1999 ,
BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,BSJMWHQBCZFXBR-UHFFFAOYSA-N,Atovaquone,Mepron,"Prevention of Pneumocystis carinii pneumonia (PCP) in high-risk, HIV-infected patients defined by a history of one or more episodes of PCP and/or a peripheral CD4+ (T4 helper/inducer) lymphocyte count less than or equal to 200/mm3.","C0019682,C1535939","HIV , Pneumocystis carinii Pneumonia",8/14/91,Designated/Approved,,Prevention of PCP in patients who are intolerant to trimethoprim-sulfamethoxazole., 01/05/1999 , 01/05/2006 ,
BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,BSJMWHQBCZFXBR-UHFFFAOYSA-N,Atovaquone,,Treatment and suppression of Toxoplasma gondii encephalitis.,C0085315,toxoplasma gondii encephalitis,3/16/93,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,BSJMWHQBCZFXBR-UHFFFAOYSA-N,Atovaquone,,Primary prophylaxis of HIV-infected persons at high risk for developing Toxoplasma gondii encephalitis.,"C0019682,C0085315","HIV , toxoplasma gondii encephalitis",3/16/93,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
MOTJMGVDPWRKOC-QPVYNBJUSA-N,159594,MOTJMGVDPWRKOC-QPVYNBJUSA-N,Atrasentan,,Treatment of pediatric nephrotic syndrome,C0027726,Nephrotic Syndrome,9/29/16,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
IRPYFWIZKIOHQN-XTZHGVARSA-N,138402869,IRPYFWIZKIOHQN-XTZHGVARSA-N,auranofin,,Treatment of amebiasis,C0013370,amebiasis,4/30/10,Designated,Not FDA Approved for Orphan Indication,,,,
AUJRCFUBUPVWSZ-JMYRMHIVSA-M,124081048,AUJRCFUBUPVWSZ-JMYRMHIVSA-M,auranofin,,Treatment of amebiasis,C0013370,amebiasis,4/30/10,Designated,Not FDA Approved for Orphan Indication,,,,
AUJRCFUBUPVWSZ-BQWBZISASA-N,57417071,AUJRCFUBUPVWSZ-BQWBZISASA-N,auranofin,,Treatment of amebiasis,C0013370,amebiasis,4/30/10,Designated,Not FDA Approved for Orphan Indication,,,,
AUJRCFUBUPVWSZ-UHFFFAOYSA-N,6333901,AUJRCFUBUPVWSZ-UHFFFAOYSA-N,auranofin,,Treatment of amebiasis,C0013370,amebiasis,4/30/10,Designated,Not FDA Approved for Orphan Indication,,,,
AUJRCFUBUPVWSZ-XTZHGVARSA-M,6918453,AUJRCFUBUPVWSZ-XTZHGVARSA-M,auranofin,,Treatment of amebiasis,C0013370,amebiasis,4/30/10,Designated,Not FDA Approved for Orphan Indication,,,,
